state,date,cases,deaths,cases_day,deaths_day,cases_day_per_100k,deaths_day_per_100k
Arkansas,2020-02-23,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-02-24,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-02-25,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-02-26,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-02-27,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-02-28,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-02-29,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-01,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-02,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-03,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-04,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-05,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-06,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-07,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-08,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-09,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-10,0,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-11,1,0,1.0,0.0,0.033136678193812455,0.033136678193812455
Arkansas,2020-03-12,3,0,2.0,0.0,0.06627335638762491,0.06627335638762491
Arkansas,2020-03-13,3,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-14,6,0,3.0,0.0,0.09941003458143736,0.09941003458143736
Arkansas,2020-03-15,7,0,1.0,0.0,0.033136678193812455,0.033136678193812455
Arkansas,2020-03-16,16,0,9.0,0.0,0.2982301037443121,0.2982301037443121
Arkansas,2020-03-17,16,0,0.0,0.0,0.0,0.0
Arkansas,2020-03-18,19,0,3.0,0.0,0.09941003458143736,0.09941003458143736
Arkansas,2020-03-19,47,0,28.0,0.0,0.9278269894267488,0.9278269894267488
Arkansas,2020-03-20,65,0,18.0,0.0,0.5964602074886242,0.5964602074886242
Arkansas,2020-03-21,97,0,32.0,0.0,1.0603737022019986,1.0603737022019986
Arkansas,2020-03-22,158,0,61.0,0.0,2.0213373698225596,2.0213373698225596
Arkansas,2020-03-23,184,0,26.0,0.0,0.8615536330391238,0.8615536330391238
Arkansas,2020-03-24,220,0,36.0,0.0,1.1929204149772483,1.1929204149772483
Arkansas,2020-03-25,293,0,73.0,0.0,2.418977508148309,2.418977508148309
Arkansas,2020-03-26,325,0,32.0,0.0,1.0603737022019986,1.0603737022019986
Arkansas,2020-03-27,373,4,48.0,4.0,1.5905605533029978,1.5905605533029978
Arkansas,2020-03-28,394,5,21.0,1.0,0.6958702420700615,0.6958702420700615
Arkansas,2020-03-29,435,5,41.0,0.0,1.3586038059463106,1.3586038059463106
Arkansas,2020-03-30,497,7,62.0,2.0,2.054474048016372,2.054474048016372
Arkansas,2020-03-31,553,7,56.0,0.0,1.8556539788534976,1.8556539788534976
Arkansas,2020-04-01,612,9,59.0,2.0,1.9550640134349349,1.9550640134349349
Arkansas,2020-04-02,668,11,56.0,2.0,1.8556539788534976,1.8556539788534976
Arkansas,2020-04-03,720,11,52.0,0.0,1.7231072660782476,1.7231072660782476
Arkansas,2020-04-04,728,12,8.0,1.0,0.26509342555049964,0.26509342555049964
Arkansas,2020-04-05,839,14,111.0,2.0,3.6781712795131822,3.6781712795131822
Arkansas,2020-04-06,913,16,74.0,2.0,2.4521141863421216,2.4521141863421216
Arkansas,2020-04-07,980,18,67.0,2.0,2.2201574389854346,2.2201574389854346
Arkansas,2020-04-08,1062,18,82.0,0.0,2.717207611892621,2.717207611892621
Arkansas,2020-04-09,1131,21,69.0,3.0,2.2864307953730596,2.2864307953730596
Arkansas,2020-04-10,1185,24,54.0,3.0,1.7893806224658726,1.7893806224658726
Arkansas,2020-04-11,1207,25,22.0,1.0,0.7290069202638739,0.7290069202638739
Arkansas,2020-04-12,1249,27,42.0,2.0,1.391740484140123,1.391740484140123
Arkansas,2020-04-13,1429,27,180.0,0.0,5.964602074886241,5.964602074886241
Arkansas,2020-04-14,1450,32,21.0,5.0,0.6958702420700615,0.6958702420700615
Arkansas,2020-04-15,1543,33,93.0,1.0,3.081711072024558,3.081711072024558
Arkansas,2020-04-16,1571,36,28.0,3.0,0.9278269894267488,0.9278269894267488
Arkansas,2020-04-17,1647,36,76.0,0.0,2.5183875427297466,2.5183875427297466
Arkansas,2020-04-18,1730,37,83.0,1.0,2.7503442900864337,2.7503442900864337
Arkansas,2020-04-19,1733,38,3.0,1.0,0.09941003458143736,0.09941003458143736
Arkansas,2020-04-20,1926,41,193.0,3.0,6.395378891405804,6.395378891405804
Arkansas,2020-04-21,2165,41,239.0,0.0,7.9196660883211765,7.9196660883211765
Arkansas,2020-04-22,2278,43,113.0,2.0,3.7444446359008072,3.7444446359008072
Arkansas,2020-04-23,2471,44,193.0,1.0,6.395378891405804,6.395378891405804
Arkansas,2020-04-24,2625,46,154.0,2.0,5.103048441847118,5.103048441847118
Arkansas,2020-04-25,2705,47,80.0,1.0,2.650934255504996,2.650934255504996
Arkansas,2020-04-26,2782,50,77.0,3.0,2.551524220923559,2.551524220923559
Arkansas,2020-04-27,2861,51,79.0,1.0,2.617797577311184,2.617797577311184
Arkansas,2020-04-28,2902,57,41.0,6.0,1.3586038059463106,1.3586038059463106
Arkansas,2020-04-29,3034,59,132.0,2.0,4.374041521583244,4.374041521583244
Arkansas,2020-04-30,3101,61,67.0,2.0,2.2201574389854346,2.2201574389854346
Arkansas,2020-05-01,3144,64,43.0,3.0,1.4248771623339356,1.4248771623339356
Arkansas,2020-05-02,3180,72,36.0,8.0,1.1929204149772483,1.1929204149772483
Arkansas,2020-05-03,3243,75,63.0,3.0,2.0876107262101846,2.0876107262101846
Arkansas,2020-05-04,3298,80,55.0,5.0,1.822517300659685,1.822517300659685
Arkansas,2020-05-05,3359,83,61.0,3.0,2.0213373698225596,2.0213373698225596
Arkansas,2020-05-06,3462,87,103.0,4.0,3.413077853962683,3.413077853962683
Arkansas,2020-05-07,3539,88,77.0,1.0,2.551524220923559,2.551524220923559
Arkansas,2020-05-08,3591,88,52.0,0.0,1.7231072660782476,1.7231072660782476
Arkansas,2020-05-09,3591,88,0.0,0.0,0.0,0.0
Arkansas,2020-05-10,3880,91,289.0,3.0,9.5764999980118,9.5764999980118
Arkansas,2020-05-11,3907,94,27.0,3.0,0.8946903112329363,0.8946903112329363
Arkansas,2020-05-12,4024,95,117.0,1.0,3.876991348676057,3.876991348676057
Arkansas,2020-05-13,4095,97,71.0,2.0,2.3527041517606846,2.3527041517606846
Arkansas,2020-05-14,4230,98,135.0,1.0,4.473451556164681,4.473451556164681
Arkansas,2020-05-15,4323,98,93.0,0.0,3.081711072024558,3.081711072024558
Arkansas,2020-05-16,4445,98,122.0,0.0,4.042674739645119,4.042674739645119
Arkansas,2020-05-17,4626,98,181.0,0.0,5.997738753080054,5.997738753080054
Arkansas,2020-05-18,4682,100,56.0,2.0,1.8556539788534976,1.8556539788534976
Arkansas,2020-05-19,4792,102,110.0,2.0,3.64503460131937,3.64503460131937
Arkansas,2020-05-20,4869,107,77.0,5.0,2.551524220923559,2.551524220923559
Arkansas,2020-05-21,5305,110,436.0,3.0,14.447591692502229,14.447591692502229
Arkansas,2020-05-22,5466,113,161.0,3.0,5.335005189203805,5.335005189203805
Arkansas,2020-05-23,5624,115,158.0,2.0,5.235595154622368,5.235595154622368
Arkansas,2020-05-24,5770,116,146.0,1.0,4.837955016296618,4.837955016296618
Arkansas,2020-05-25,5869,117,99.0,1.0,3.280531141187433,3.280531141187433
Arkansas,2020-05-26,6003,119,134.0,2.0,4.440314877970869,4.440314877970869
Arkansas,2020-05-27,6096,120,93.0,1.0,3.081711072024558,3.081711072024558
Arkansas,2020-05-28,6338,125,242.0,5.0,8.019076122902613,8.019076122902613
Arkansas,2020-05-29,6583,132,245.0,7.0,8.118486157484051,8.118486157484051
Arkansas,2020-05-30,6814,133,231.0,1.0,7.6545726627706765,7.6545726627706765
Arkansas,2020-05-31,7064,133,250.0,0.0,8.284169548453113,8.284169548453113
Arkansas,2020-06-01,7253,133,189.0,0.0,6.262832178630554,6.262832178630554
Arkansas,2020-06-02,7612,135,359.0,2.0,11.896067471578672,11.896067471578672
Arkansas,2020-06-03,7813,140,201.0,5.0,6.660472316956304,6.660472316956304
Arkansas,2020-06-04,8190,149,377.0,9.0,12.492527679067294,12.492527679067294
Arkansas,2020-06-05,8407,150,217.0,1.0,7.190659168057302,7.190659168057302
Arkansas,2020-06-06,8837,152,430.0,2.0,14.248771623339357,14.248771623339357
Arkansas,2020-06-07,9160,152,323.0,0.0,10.703147056601424,10.703147056601424
Arkansas,2020-06-08,9436,154,276.0,2.0,9.145723181492238,9.145723181492238
Arkansas,2020-06-09,9782,160,346.0,6.0,11.465290655059109,11.465290655059109
Arkansas,2020-06-10,10088,164,306.0,4.0,10.13982352730661,10.13982352730661
Arkansas,2020-06-11,10512,170,424.0,6.0,14.04995155417648,14.04995155417648
Arkansas,2020-06-12,11246,175,734.0,5.0,24.322321794258343,24.322321794258343
Arkansas,2020-06-13,11773,176,527.0,1.0,17.463029408139164,17.463029408139164
Arkansas,2020-06-14,12159,178,386.0,2.0,12.790757782811609,12.790757782811609
Arkansas,2020-06-15,12573,181,414.0,3.0,13.718584772238357,13.718584772238357
Arkansas,2020-06-16,12794,187,221.0,6.0,7.323205880832552,7.323205880832552
Arkansas,2020-06-17,13215,196,421.0,9.0,13.950541519595044,13.950541519595044
Arkansas,2020-06-18,13492,207,277.0,11.0,9.17885985968605,9.17885985968605
Arkansas,2020-06-19,14093,213,601.0,6.0,19.915143594481286,19.915143594481286
Arkansas,2020-06-20,14577,223,484.0,10.0,16.038152245805225,16.038152245805225
Arkansas,2020-06-21,14990,224,413.0,1.0,13.685448094044544,13.685448094044544
Arkansas,2020-06-22,15498,226,508.0,2.0,16.833432522456725,16.833432522456725
Arkansas,2020-06-23,15994,236,496.0,10.0,16.435792384130977,16.435792384130977
Arkansas,2020-06-24,16641,239,647.0,3.0,21.43943079139666,21.43943079139666
Arkansas,2020-06-25,17122,239,481.0,0.0,15.938742211223792,15.938742211223792
Arkansas,2020-06-26,18040,248,918.0,9.0,30.419470581919832,30.419470581919832
Arkansas,2020-06-27,18574,258,534.0,10.0,17.69498615549585,17.69498615549585
Arkansas,2020-06-28,19101,263,527.0,5.0,17.463029408139164,17.463029408139164
Arkansas,2020-06-29,19520,264,419.0,1.0,13.884268163207418,13.884268163207418
Arkansas,2020-06-30,20053,269,533.0,5.0,17.661849477302038,17.661849477302038
Arkansas,2020-07-01,20491,276,438.0,7.0,14.513865048889853,14.513865048889853
Arkansas,2020-07-02,21337,278,846.0,2.0,28.033629751965336,28.033629751965336
Arkansas,2020-07-03,21834,280,497.0,2.0,16.46892906232479,16.46892906232479
Arkansas,2020-07-04,22315,285,481.0,5.0,15.938742211223792,15.938742211223792
Arkansas,2020-07-05,22902,286,587.0,1.0,19.451230099767912,19.451230099767912
Arkansas,2020-07-06,23281,291,379.0,5.0,12.558801035454922,12.558801035454922
Arkansas,2020-07-07,23594,300,313.0,9.0,10.371780274663298,10.371780274663298
Arkansas,2020-07-08,24300,304,706.0,4.0,23.394494804831595,23.394494804831595
Arkansas,2020-07-09,25113,308,813.0,4.0,26.940119371569523,26.940119371569523
Arkansas,2020-07-10,25834,312,721.0,4.0,23.891544977738782,23.891544977738782
Arkansas,2020-07-11,26807,318,973.0,6.0,32.241987882579515,32.241987882579515
Arkansas,2020-07-12,27294,320,487.0,2.0,16.137562280386664,16.137562280386664
Arkansas,2020-07-13,27817,322,523.0,2.0,17.330482695363912,17.330482695363912
Arkansas,2020-07-14,28686,330,869.0,8.0,28.79577335042302,28.79577335042302
Arkansas,2020-07-15,29248,334,562.0,4.0,18.6228131449226,18.6228131449226
Arkansas,2020-07-16,30094,340,846.0,6.0,28.033629751965336,28.033629751965336
Arkansas,2020-07-17,30663,352,569.0,12.0,18.854769892279286,18.854769892279286
Arkansas,2020-07-18,31410,355,747.0,3.0,24.7530986107779,24.7530986107779
Arkansas,2020-07-19,32024,355,614.0,0.0,20.345920411000847,20.345920411000847
Arkansas,2020-07-20,32672,361,648.0,6.0,21.47256746959047,21.47256746959047
Arkansas,2020-07-21,33448,372,776.0,11.0,25.714062278398465,25.714062278398465
Arkansas,2020-07-22,33980,378,532.0,6.0,17.628712799108225,17.628712799108225
Arkansas,2020-07-23,34970,384,990.0,6.0,32.80531141187433,32.80531141187433
Arkansas,2020-07-24,35851,392,881.0,8.0,29.19341348874877,29.19341348874877
Arkansas,2020-07-25,36597,397,746.0,5.0,24.71996193258409,24.71996193258409
Arkansas,2020-07-26,37206,399,609.0,2.0,20.180237020031786,20.180237020031786
Arkansas,2020-07-27,37916,406,710.0,7.0,23.527041517606843,23.527041517606843
Arkansas,2020-07-28,38629,406,713.0,0.0,23.626451552188282,23.626451552188282
Arkansas,2020-07-29,39369,432,740.0,26.0,24.521141863421217,24.521141863421217
Arkansas,2020-07-30,40113,440,744.0,8.0,24.653688576196465,24.653688576196465
Arkansas,2020-07-31,40877,451,764.0,11.0,25.316422140072714,25.316422140072714
Arkansas,2020-08-01,41532,457,655.0,6.0,21.70452421694716,21.70452421694716
Arkansas,2020-08-02,42132,460,600.0,3.0,19.882006916287473,19.882006916287473
Arkansas,2020-08-03,42955,473,823.0,13.0,27.27148615350765,27.27148615350765
Arkansas,2020-08-04,43728,488,773.0,15.0,25.614652243817027,25.614652243817027
Arkansas,2020-08-05,44605,506,877.0,18.0,29.060866775973523,29.060866775973523
Arkansas,2020-08-06,45295,513,690.0,7.0,22.864307953730595,22.864307953730595
Arkansas,2020-08-07,46252,520,957.0,7.0,31.71180103147852,31.71180103147852
Arkansas,2020-08-08,47039,534,787.0,14.0,26.0785657385304,26.0785657385304
Arkansas,2020-08-09,47586,541,547.0,7.0,18.125762972015412,18.125762972015412
Arkansas,2020-08-10,48201,552,615.0,11.0,20.37905708919466,20.37905708919466
Arkansas,2020-08-11,48598,563,397.0,11.0,13.155261242943546,13.155261242943546
Arkansas,2020-08-12,49310,570,712.0,7.0,23.593314873994466,23.593314873994466
Arkansas,2020-08-13,49947,579,637.0,9.0,21.108064009458534,21.108064009458534
Arkansas,2020-08-14,50552,583,605.0,4.0,20.047690307256534,20.047690307256534
Arkansas,2020-08-15,51247,596,695.0,13.0,23.029991344699656,23.029991344699656
Arkansas,2020-08-16,51908,596,661.0,0.0,21.90334428611003,21.90334428611003
Arkansas,2020-08-17,52299,599,391.0,3.0,12.95644117378067,12.95644117378067
Arkansas,2020-08-18,52701,614,402.0,15.0,13.320944633912609,13.320944633912609
Arkansas,2020-08-19,53425,628,724.0,14.0,23.990955012320217,23.990955012320217
Arkansas,2020-08-20,53991,638,566.0,10.0,18.755359857697847,18.755359857697847
Arkansas,2020-08-21,54846,661,855.0,23.0,28.33185985570965,28.33185985570965
Arkansas,2020-08-22,55383,672,537.0,11.0,17.79439619007729,17.79439619007729
Arkansas,2020-08-23,55759,685,376.0,13.0,12.459391000873483,12.459391000873483
Arkansas,2020-08-24,56062,694,303.0,9.0,10.040413492725174,10.040413492725174
Arkansas,2020-08-25,56553,709,491.0,15.0,16.270108993161916,16.270108993161916
Arkansas,2020-08-26,57229,731,676.0,22.0,22.400394459017217,22.400394459017217
Arkansas,2020-08-27,57938,737,709.0,6.0,23.49390483941303,23.49390483941303
Arkansas,2020-08-28,58764,752,826.0,15.0,27.370896188089088,27.370896188089088
Arkansas,2020-08-29,59477,769,713.0,17.0,23.626451552188282,23.626451552188282
Arkansas,2020-08-30,59948,782,471.0,13.0,15.607375429285668,15.607375429285668
Arkansas,2020-08-31,60315,795,367.0,13.0,12.161160897129172,12.161160897129172
Arkansas,2020-09-01,60596,813,281.0,18.0,9.3114065724613,9.3114065724613
Arkansas,2020-09-02,61155,840,559.0,27.0,18.52340311034116,18.52340311034116
Arkansas,2020-09-03,62051,860,896.0,20.0,29.69046366165596,29.69046366165596
Arkansas,2020-09-04,62945,872,894.0,12.0,29.624190305268336,29.624190305268336
Arkansas,2020-09-05,63476,881,531.0,9.0,17.595576120914412,17.595576120914412
Arkansas,2020-09-06,64150,893,674.0,12.0,22.334121102629595,22.334121102629595
Arkansas,2020-09-07,64497,908,347.0,15.0,11.498427333252922,11.498427333252922
Arkansas,2020-09-08,64810,917,313.0,9.0,10.371780274663298,10.371780274663298
Arkansas,2020-09-09,65245,928,435.0,11.0,14.414455014308418,14.414455014308418
Arkansas,2020-09-10,65687,940,442.0,12.0,14.646411761665105,14.646411761665105
Arkansas,2020-09-11,66624,953,937.0,13.0,31.04906746760227,31.04906746760227
Arkansas,2020-09-12,66624,953,0.0,0.0,0.0,0.0
Arkansas,2020-09-13,68576,980,1952.0,27.0,64.68279583432191,64.68279583432191
Arkansas,2020-09-14,68997,991,421.0,11.0,13.950541519595044,13.950541519595044
Arkansas,2020-09-15,69759,1009,762.0,18.0,25.25014878368509,25.25014878368509
Arkansas,2020-09-16,70761,1155,1002.0,146.0,33.20295155020008,33.20295155020008
Arkansas,2020-09-17,71674,1163,913.0,8.0,30.25378719095077,30.25378719095077
Arkansas,2020-09-18,72459,1171,785.0,8.0,26.01229238214278,26.01229238214278
Arkansas,2020-09-19,73511,1179,1052.0,8.0,34.8597854598907,34.8597854598907
Arkansas,2020-09-20,74032,1179,521.0,0.0,17.26420933897629,17.26420933897629
Arkansas,2020-09-21,74677,1195,645.0,16.0,21.37315743500903,21.37315743500903
Arkansas,2020-09-22,75388,1207,711.0,12.0,23.560178195800656,23.560178195800656
Arkansas,2020-09-23,76339,1227,951.0,20.0,31.51298096231564,31.51298096231564
Arkansas,2020-09-24,77271,1244,932.0,17.0,30.88338407663321,30.88338407663321
Arkansas,2020-09-25,78180,1264,909.0,20.0,30.121240478175523,30.121240478175523
Arkansas,2020-09-26,78898,1283,718.0,19.0,23.792134943157343,23.792134943157343
Arkansas,2020-09-27,79470,1304,572.0,21.0,18.954179926860725,18.954179926860725
Arkansas,2020-09-28,80149,1325,679.0,21.0,22.499804493598656,22.499804493598656
Arkansas,2020-09-29,80863,1346,714.0,21.0,23.65958823038209,23.65958823038209
Arkansas,2020-09-30,81786,1365,923.0,19.0,30.585153972888897,30.585153972888897
Arkansas,2020-10-01,82851,1380,1065.0,15.0,35.29056227641026,35.29056227641026
California,2020-02-01,4,0,0.0,0.0,0.0,0.0
California,2020-02-02,4,0,0.0,0.0,0.0,0.0
California,2020-02-03,6,0,2.0,0.0,0.005061724823733659,0.005061724823733659
California,2020-02-04,6,0,0.0,0.0,0.0,0.0
California,2020-02-05,6,0,0.0,0.0,0.0,0.0
California,2020-02-06,6,1,0.0,1.0,0.0,0.0
California,2020-02-07,6,1,0.0,0.0,0.0,0.0
California,2020-02-08,6,1,0.0,0.0,0.0,0.0
California,2020-02-09,6,1,0.0,0.0,0.0,0.0
California,2020-02-10,6,1,0.0,0.0,0.0,0.0
California,2020-02-11,7,1,1.0,0.0,0.0025308624118668293,0.0025308624118668293
California,2020-02-12,7,1,0.0,0.0,0.0,0.0
California,2020-02-13,8,1,1.0,0.0,0.0025308624118668293,0.0025308624118668293
California,2020-02-14,8,1,0.0,0.0,0.0,0.0
California,2020-02-15,8,1,0.0,0.0,0.0,0.0
California,2020-02-16,8,1,0.0,0.0,0.0,0.0
California,2020-02-17,8,2,0.0,1.0,0.0,0.0
California,2020-02-18,9,2,1.0,0.0,0.0025308624118668293,0.0025308624118668293
California,2020-02-19,9,2,0.0,0.0,0.0,0.0
California,2020-02-20,9,2,0.0,0.0,0.0,0.0
California,2020-02-21,12,2,3.0,0.0,0.0075925872356004875,0.0075925872356004875
California,2020-02-22,12,2,0.0,0.0,0.0,0.0
California,2020-02-23,12,2,0.0,0.0,0.0,0.0
California,2020-02-24,13,2,1.0,0.0,0.0025308624118668293,0.0025308624118668293
California,2020-02-25,13,2,0.0,0.0,0.0,0.0
California,2020-02-26,15,2,2.0,0.0,0.005061724823733659,0.005061724823733659
California,2020-02-27,16,2,1.0,0.0,0.0025308624118668293,0.0025308624118668293
California,2020-02-28,18,2,2.0,0.0,0.005061724823733659,0.005061724823733659
California,2020-02-29,22,2,4.0,0.0,0.010123449647467317,0.010123449647467317
California,2020-03-01,22,2,0.0,0.0,0.0,0.0
California,2020-03-02,30,2,8.0,0.0,0.020246899294934635,0.020246899294934635
California,2020-03-03,34,2,4.0,0.0,0.010123449647467317,0.010123449647467317
California,2020-03-04,48,3,14.0,1.0,0.03543207376613561,0.03543207376613561
California,2020-03-05,62,3,14.0,0.0,0.03543207376613561,0.03543207376613561
California,2020-03-06,79,4,17.0,1.0,0.043024661001736096,0.043024661001736096
California,2020-03-07,98,4,19.0,0.0,0.04808638582546975,0.04808638582546975
California,2020-03-08,110,4,12.0,0.0,0.03037034894240195,0.03037034894240195
California,2020-03-09,173,5,63.0,1.0,0.15944433194761023,0.15944433194761023
California,2020-03-10,200,6,27.0,1.0,0.06833328512040439,0.06833328512040439
California,2020-03-11,241,7,41.0,1.0,0.10376535888654001,0.10376535888654001
California,2020-03-12,267,7,26.0,0.0,0.06580242270853756,0.06580242270853756
California,2020-03-13,385,7,118.0,0.0,0.29864176460028585,0.29864176460028585
California,2020-03-14,483,7,98.0,0.0,0.24802451636294925,0.24802451636294925
California,2020-03-15,600,9,117.0,2.0,0.296110902188419,0.296110902188419
California,2020-03-16,719,14,119.0,5.0,0.3011726270121527,0.3011726270121527
California,2020-03-17,902,17,183.0,3.0,0.4631478213716298,0.4631478213716298
California,2020-03-18,1086,20,184.0,3.0,0.4656786837834966,0.4656786837834966
California,2020-03-19,1297,22,211.0,2.0,0.534011968903901,0.534011968903901
California,2020-03-20,1576,27,279.0,5.0,0.7061106129108453,0.7061106129108453
California,2020-03-21,1783,30,207.0,3.0,0.5238885192564336,0.5238885192564336
California,2020-03-22,2084,36,301.0,6.0,0.7617895859719155,0.7617895859719155
California,2020-03-23,2566,43,482.0,7.0,1.2198756825198118,1.2198756825198118
California,2020-03-24,2969,55,403.0,12.0,1.0199375519823322,1.0199375519823322
California,2020-03-25,3497,70,528.0,15.0,1.3362953534656858,1.3362953534656858
California,2020-03-26,4347,86,850.0,16.0,2.151233050086805,2.151233050086805
California,2020-03-27,5205,103,858.0,17.0,2.1714799493817396,2.1714799493817396
California,2020-03-28,6037,124,832.0,21.0,2.105677526673202,2.105677526673202
California,2020-03-29,6686,135,649.0,11.0,1.642529705301572,1.642529705301572
California,2020-03-30,7622,152,936.0,17.0,2.368887217507352,2.368887217507352
California,2020-03-31,8794,185,1172.0,33.0,2.966170746707924,2.966170746707924
California,2020-04-01,10151,215,1357.0,30.0,3.4343802929032874,3.4343802929032874
California,2020-04-02,11376,246,1225.0,31.0,3.1003064545368657,3.1003064545368657
California,2020-04-03,12734,284,1358.0,38.0,3.436911155315154,3.436911155315154
California,2020-04-04,14034,323,1300.0,39.0,3.290121135426878,3.290121135426878
California,2020-04-05,15335,352,1301.0,29.0,3.2926519978387443,3.2926519978387443
California,2020-04-06,16524,389,1189.0,37.0,3.00919540770966,3.00919540770966
California,2020-04-07,17685,448,1161.0,59.0,2.9383312601773888,2.9383312601773888
California,2020-04-08,19170,505,1485.0,57.0,3.7583306816222413,3.7583306816222413
California,2020-04-09,20315,546,1145.0,41.0,2.8978374615875193,2.8978374615875193
California,2020-04-10,21545,596,1230.0,50.0,3.1129607665961996,3.1129607665961996
California,2020-04-11,22541,632,996.0,36.0,2.520738962219362,2.520738962219362
California,2020-04-12,23412,677,871.0,45.0,2.204381160736008,2.204381160736008
California,2020-04-13,24416,726,1004.0,49.0,2.5409858615142964,2.5409858615142964
California,2020-04-14,25838,779,1422.0,53.0,3.598886349674631,3.598886349674631
California,2020-04-15,27076,879,1238.0,100.0,3.1332076658911348,3.1332076658911348
California,2020-04-16,28105,971,1029.0,92.0,2.604257421810967,2.604257421810967
California,2020-04-17,29399,1011,1294.0,40.0,3.2749359609556765,3.2749359609556765
California,2020-04-18,30808,1147,1409.0,136.0,3.5659851383203622,3.5659851383203622
California,2020-04-19,31570,1177,762.0,30.0,1.9285171578425238,1.9285171578425238
California,2020-04-20,33848,1224,2278.0,47.0,5.765304574232637,5.765304574232637
California,2020-04-21,35793,1317,1945.0,93.0,4.922527391080983,4.922527391080983
California,2020-04-22,37667,1430,1874.0,113.0,4.742836159838438,4.742836159838438
California,2020-04-23,39535,1527,1868.0,97.0,4.727650985367237,4.727650985367237
California,2020-04-24,41296,1611,1761.0,84.0,4.456848707297486,4.456848707297486
California,2020-04-25,42544,1690,1248.0,79.0,3.158516290009803,3.158516290009803
California,2020-04-26,43652,1713,1108.0,23.0,2.804195552348447,2.804195552348447
California,2020-04-27,45151,1776,1499.0,63.0,3.793762755388377,3.793762755388377
California,2020-04-28,46393,1865,1242.0,89.0,3.1433311155386017,3.1433311155386017
California,2020-04-29,48774,1941,2381.0,76.0,6.02598340265492,6.02598340265492
California,2020-04-30,50301,2031,1527.0,90.0,3.864626902920648,3.864626902920648
California,2020-05-01,52232,2128,1931.0,97.0,4.887095317314848,4.887095317314848
California,2020-05-02,53675,2185,1443.0,57.0,3.652034460323834,3.652034460323834
California,2020-05-03,54926,2208,1251.0,23.0,3.1661088772454034,3.1661088772454034
California,2020-05-04,56170,2282,1244.0,74.0,3.1483928403623356,3.1483928403623356
California,2020-05-05,58731,2376,2561.0,94.0,6.481538636790949,6.481538636790949
California,2020-05-06,60680,2459,1949.0,83.0,4.93265084072845,4.93265084072845
California,2020-05-07,62352,2540,1672.0,81.0,4.231601952641339,4.231601952641339
California,2020-05-08,64546,2627,2194.0,87.0,5.552712131635823,5.552712131635823
California,2020-05-09,66778,2689,2232.0,62.0,5.6488849032867625,5.6488849032867625
California,2020-05-10,67974,2716,1196.0,27.0,3.0269114445927277,3.0269114445927277
California,2020-05-11,69396,2777,1422.0,61.0,3.598886349674631,3.598886349674631
California,2020-05-12,71017,2877,1621.0,100.0,4.10252796963613,4.10252796963613
California,2020-05-13,73072,2969,2055.0,92.0,5.200922256386334,5.200922256386334
California,2020-05-14,74899,3049,1827.0,80.0,4.623885626480697,4.623885626480697
California,2020-05-15,76938,3157,2039.0,108.0,5.160428457796464,5.160428457796464
California,2020-05-16,78774,3208,1836.0,51.0,4.646663388187498,4.646663388187498
California,2020-05-17,80154,3240,1380.0,32.0,3.4925901283762246,3.4925901283762246
California,2020-05-18,81891,3284,1737.0,44.0,4.396108009412682,4.396108009412682
California,2020-05-19,83849,3406,1958.0,122.0,4.955428602435251,4.955428602435251
California,2020-05-20,86071,3495,2222.0,89.0,5.623576279168094,5.623576279168094
California,2020-05-21,88303,3597,2232.0,102.0,5.6488849032867625,5.6488849032867625
California,2020-05-22,90757,3667,2454.0,70.0,6.210736358721199,6.210736358721199
California,2020-05-23,92643,3735,1886.0,68.0,4.77320650878084,4.77320650878084
California,2020-05-24,94428,3751,1785.0,16.0,4.51758940518229,4.51758940518229
California,2020-05-25,96652,3766,2224.0,15.0,5.628638003991828,5.628638003991828
California,2020-05-26,99830,3823,3178.0,57.0,8.043080744912782,8.043080744912782
California,2020-05-27,101856,3912,2026.0,89.0,5.127527246442196,5.127527246442196
California,2020-05-28,103993,3993,2137.0,81.0,5.408452974159414,5.408452974159414
California,2020-05-29,106630,4074,2637.0,81.0,6.673884180092829,6.673884180092829
California,2020-05-30,110115,4141,3485.0,67.0,8.8200555053559,8.8200555053559
California,2020-05-31,112682,4171,2567.0,30.0,6.49672381126215,6.49672381126215
California,2020-06-01,115186,4171,2504.0,0.0,6.337279479314541,6.337279479314541
California,2020-06-02,117500,4315,2314.0,144.0,5.856415621059843,5.856415621059843
California,2020-06-03,119825,4384,2325.0,69.0,5.884255107590378,5.884255107590378
